CustomerID,Recency,Frequency,Monetary,Cluster,Segment
10728,59,12,4035.68,2,Regular
10729,109,5,1135.83,1,At-Risk
10730,38,8,2282.23,1,At-Risk
10731,133,6,2713.16,3,Occasional
10732,2,14,2867.89,2,Regular
10733,121,9,2166.52,3,Occasional
10734,217,7,2411.44,3,Occasional
10735,23,17,5977.47,0,High-Value
10736,57,13,3302.29,2,Regular
10737,68,13,3929.7200000000003,2,Regular
10738,44,11,3165.73,2,Regular
10739,54,13,4574.54,2,Regular
10740,12,8,3500.15,1,At-Risk
10741,12,8,2609.4500000000003,1,At-Risk
10742,167,13,2944.87,3,Occasional
10743,49,13,3966.9,2,Regular
10744,34,12,3302.34,2,Regular
10745,50,9,2229.67,1,At-Risk
10746,255,8,1857.13,3,Occasional
10747,3,15,3815.96,2,Regular
10748,12,12,3962.02,2,Regular
10749,349,4,1295.97,3,Occasional
10750,22,11,2402.78,1,At-Risk
10751,16,10,2977.06,1,At-Risk
10752,6,13,3746.52,2,Regular
10753,97,19,5509.37,0,High-Value
10754,65,12,3885.11,2,Regular
10755,16,13,4148.42,2,Regular
10756,37,11,4070.19,2,Regular
10757,55,11,3811.23,2,Regular
10758,6,13,3650.86,2,Regular
10759,178,8,2106.57,3,Occasional
10760,15,17,4863.28,0,High-Value
10761,85,14,3396.55,2,Regular
10762,29,25,7812.12,0,High-Value
10763,58,13,3072.25,2,Regular
10764,21,14,3590.28,2,Regular
10765,54,11,2902.86,1,At-Risk
10766,82,14,3263.61,2,Regular
10767,27,10,3515.35,2,Regular
10768,143,20,6579.85,0,High-Value
10769,45,11,3113.91,2,Regular
10770,120,14,3264.9,2,Regular
10771,107,11,2311.95,1,At-Risk
10772,128,15,4300.26,2,Regular
10773,157,12,4428.9,3,Occasional
10774,23,12,3850.94,2,Regular
10775,22,13,3642.37,2,Regular
10776,91,11,2690.86,1,At-Risk
10777,18,15,3676.93,2,Regular
10778,13,10,2577.32,1,At-Risk
10779,134,9,3094.63,3,Occasional
10780,41,7,1225.53,1,At-Risk
10781,460,4,1116.58,3,Occasional
10782,125,8,2805.76,3,Occasional
10783,102,12,2760.85,2,Regular
10784,163,14,4861.72,3,Occasional
10785,138,9,2630.9,3,Occasional
10786,285,7,1840.33,3,Occasional
10787,63,16,5627.3,0,High-Value
10788,15,14,5199.6900000000005,0,High-Value
10789,9,16,3786.92,2,Regular
10790,46,9,2727.65,1,At-Risk
10791,26,15,4335.95,2,Regular
10792,157,9,1706.87,3,Occasional
10793,118,15,5069.25,0,High-Value
10794,5,12,3748.81,2,Regular
10795,30,16,4219.44,0,High-Value
10796,77,14,3479.55,2,Regular
10797,8,13,3555.89,2,Regular
10798,174,9,2456.21,3,Occasional
10799,25,10,2523.91,1,At-Risk
10800,45,10,4524.58,2,Regular
10801,81,20,6460.83,0,High-Value
10802,11,11,3440.63,2,Regular
10803,96,13,4123.62,2,Regular
10804,37,13,4148.53,2,Regular
10805,6,20,6919.01,0,High-Value
10806,11,15,4702.1,0,High-Value
10807,147,12,3969.57,3,Occasional
10808,3,10,3238.87,1,At-Risk
10809,87,12,3081.38,2,Regular
10810,34,18,5282.82,0,High-Value
10811,24,12,4057.86,2,Regular
10812,115,12,3732.33,2,Regular
10813,65,13,2639.69,2,Regular
10814,38,9,2090.6,1,At-Risk
10815,19,12,2867.85,2,Regular
10816,21,10,3461.11,2,Regular
10817,189,11,3582.93,3,Occasional
10818,65,6,2471.28,1,At-Risk
10819,88,12,3029.2,2,Regular
10820,20,8,1734.1,1,At-Risk
10821,184,8,2214.8,3,Occasional
10822,10,13,3221.84,2,Regular
10823,170,11,3765.04,3,Occasional
10824,10,16,4998.64,0,High-Value
10825,201,9,2473.32,3,Occasional
10826,40,13,5051.7699999999995,2,Regular
10827,45,13,4038.05,2,Regular
10828,26,13,3226.16,2,Regular
10829,12,14,5098.43,0,High-Value
10830,300,11,3389.25,3,Occasional
10831,69,10,2529.83,1,At-Risk
10832,114,10,3541.56,3,Occasional
10833,16,12,3552.64,2,Regular
10834,21,15,4281.85,2,Regular
10835,101,15,4880.14,0,High-Value
10836,94,10,3877.86,2,Regular
10837,47,15,4277.51,2,Regular
10838,37,16,3615.41,2,Regular
10839,71,12,2871.52,2,Regular
10840,43,12,4828.36,2,Regular
10841,9,10,3366.75,2,Regular
10842,161,10,2863.88,3,Occasional
10843,31,17,6052.49,0,High-Value
10844,19,11,1985.74,1,At-Risk
10845,160,7,1067.2,3,Occasional
10846,11,7,1637.69,1,At-Risk
10847,80,6,2109.86,1,At-Risk
10848,30,14,3275.2,2,Regular
10849,24,12,2723.04,2,Regular
10850,110,17,4305.58,0,High-Value
10851,223,14,4388.14,3,Occasional
10852,22,13,3788.21,2,Regular
10853,94,9,2652.45,1,At-Risk
10854,104,17,4357.52,0,High-Value
10855,121,11,2540.9700000000003,3,Occasional
10856,13,17,4582.67,0,High-Value
10857,5,16,4547.95,0,High-Value
10858,23,11,3323.39,2,Regular
10859,287,6,1274.22,3,Occasional
10860,33,11,2462.13,1,At-Risk
10861,22,15,4600.5199999999995,0,High-Value
10862,127,14,2930.73,3,Occasional
10863,95,13,4037.46,2,Regular
10864,21,7,772.98,1,At-Risk
10865,23,16,3623.2,2,Regular
10866,134,9,2809.18,3,Occasional
10867,18,11,2870.64,1,At-Risk
10868,37,9,1655.83,1,At-Risk
10869,1,6,1977.76,1,At-Risk
10870,126,15,3775.92,2,Regular
10871,114,8,2119.6,1,At-Risk
10872,65,11,3446.17,2,Regular
10873,61,14,5207.53,0,High-Value
10874,33,8,1654.25,1,At-Risk
10875,11,6,1408.86,1,At-Risk
10876,70,18,5384.92,0,High-Value
10877,29,9,1962.9099999999999,1,At-Risk
10878,50,15,4446.82,0,High-Value
10879,120,9,2890.6,3,Occasional
10880,45,9,3213.61,1,At-Risk
10881,18,16,4603.48,0,High-Value
10882,23,9,3301.35,1,At-Risk
10883,100,14,4176.88,2,Regular
10884,132,13,2321.18,3,Occasional
10885,77,16,4778.42,0,High-Value
10886,131,10,3014.59,3,Occasional
10887,58,10,2822.62,1,At-Risk
10888,15,15,6207.22,0,High-Value
10889,43,16,4912.58,0,High-Value
10890,19,9,2940.61,1,At-Risk
10891,98,18,5267.29,0,High-Value
10892,130,12,4224.99,3,Occasional
10893,88,13,3780.17,2,Regular
10894,4,13,4029.03,2,Regular
10895,16,12,3055.88,2,Regular
10896,127,12,3281.93,3,Occasional
10897,80,15,4310.78,2,Regular
10898,16,13,3451.58,2,Regular
10899,10,13,4377.95,2,Regular
10900,13,18,6067.48,0,High-Value
10901,5,11,2700.15,1,At-Risk
10902,98,8,2581.31,1,At-Risk
10903,22,15,4149.04,2,Regular
10904,54,7,2424.78,1,At-Risk
10905,48,14,3259.26,2,Regular
10906,68,16,4743.54,0,High-Value
10907,2,11,4057.44,2,Regular
10908,30,11,2918.3,1,At-Risk
10909,140,17,5361.67,0,High-Value
10910,16,11,4070.95,2,Regular
10911,79,10,3626.99,2,Regular
10912,18,14,3835.55,2,Regular
10913,9,16,4009.52,2,Regular
10914,90,12,3374.66,2,Regular
10915,56,11,3042.48,2,Regular
10916,26,19,5332.99,0,High-Value
10917,61,12,2943.22,2,Regular
10918,473,9,3558.7400000000002,3,Occasional
10919,20,10,2548.15,1,At-Risk
10920,3,5,1580.81,1,At-Risk
10921,24,9,3458.17,1,At-Risk
10922,38,17,4076.69,0,High-Value
10923,89,8,2836.97,1,At-Risk
10924,127,6,1350.96,1,At-Risk
10925,65,8,1918.22,1,At-Risk
10926,135,9,2316.54,3,Occasional
10927,11,8,2885.99,1,At-Risk
10928,4,10,1806.86,1,At-Risk
10929,74,15,5389.9,0,High-Value
10930,39,13,3819.41,2,Regular
10931,32,13,3329.7000000000003,2,Regular
10932,139,13,5263.51,0,High-Value
10933,30,20,6818.53,0,High-Value
10934,28,17,3575.85,2,Regular
10935,95,10,2240.87,1,At-Risk
10936,3,13,3437.32,2,Regular
10937,13,13,3298.91,2,Regular
10938,101,11,2239.43,1,At-Risk
10939,13,11,4090.36,2,Regular
10940,158,10,2773.78,3,Occasional
10941,4,12,1824.03,1,At-Risk
10942,5,16,5148.54,0,High-Value
10943,19,15,4647.6,0,High-Value
10944,131,7,2019.1499999999999,3,Occasional
10945,16,7,1332.98,1,At-Risk
10946,47,8,2638.99,1,At-Risk
10947,71,13,2921.25,2,Regular
10948,153,14,3093.88,3,Occasional
10949,29,14,4069.8,2,Regular
10950,70,12,3050.55,2,Regular
10951,175,7,2405.22,3,Occasional
10952,5,17,4671.28,0,High-Value
10953,85,9,2565.2799999999997,1,At-Risk
10954,150,10,2321.41,3,Occasional
10955,7,14,2488.89,2,Regular
10956,278,6,1830.82,3,Occasional
10957,5,14,4187.68,2,Regular
10958,178,7,1804.15,3,Occasional
10959,74,8,2135.05,1,At-Risk
10960,84,11,3480.1,2,Regular
10961,84,11,4113.36,2,Regular
10962,37,11,3086.02,2,Regular
10963,287,14,3090.5099999999998,3,Occasional
10964,99,8,2206.86,1,At-Risk
10965,35,17,5700.59,0,High-Value
10966,96,13,3673.36,2,Regular
10967,63,16,4481.4800000000005,0,High-Value
10968,102,9,2326.9700000000003,1,At-Risk
10969,2,10,1701.44,1,At-Risk
10970,49,12,2914.15,2,Regular
10971,51,11,3268.86,2,Regular
10972,103,14,4452.64,2,Regular
10973,166,8,3406.73,3,Occasional
10974,34,11,4187.86,2,Regular
10975,37,12,4579.31,2,Regular
10976,14,13,3997.33,2,Regular
10977,96,19,5481.56,0,High-Value
10978,44,15,5832.13,0,High-Value
10979,132,14,3102.33,3,Occasional
10980,92,10,2131.79,1,At-Risk
10981,49,12,4216.7,2,Regular
10982,114,14,4059.64,2,Regular
10983,47,10,2992.26,1,At-Risk
10984,22,15,5287.96,0,High-Value
10985,42,15,3588.37,2,Regular
10986,100,8,2584.98,1,At-Risk
10987,5,8,1644.39,1,At-Risk
10988,28,16,4063.39,2,Regular
10989,2,9,2462.99,1,At-Risk
10990,159,5,890.0,3,Occasional
10991,67,13,4483.09,2,Regular
10992,74,16,4107.09,0,High-Value
10993,9,9,2485.86,1,At-Risk
10994,66,16,3932.84,2,Regular
10995,62,11,3576.27,2,Regular
10996,157,7,1843.74,3,Occasional
10997,9,9,3036.0499999999997,1,At-Risk
10998,54,13,2828.32,2,Regular
10999,25,14,3671.53,2,Regular
11000,13,13,3410.48,2,Regular
11001,71,16,5335.43,0,High-Value
11002,52,14,2835.68,2,Regular
11003,8,15,2836.75,2,Regular
11004,9,15,5223.74,0,High-Value
11005,29,21,6365.36,0,High-Value
11006,266,5,1270.8899999999999,3,Occasional
11007,87,13,4676.98,2,Regular
11008,77,18,6119.79,0,High-Value
11009,49,13,4080.2,2,Regular
11010,9,13,2909.96,2,Regular
11011,27,8,2212.4300000000003,1,At-Risk
11012,2,13,4362.09,2,Regular
11013,2,12,3594.7000000000003,2,Regular
11014,245,9,2947.6,3,Occasional
11015,76,15,3912.26,2,Regular
11016,62,22,6849.41,0,High-Value
11017,69,12,3206.76,2,Regular
11018,25,16,4528.22,0,High-Value
11019,16,12,4975.72,2,Regular
11020,20,13,3984.93,2,Regular
11021,122,10,3303.06,3,Occasional
11022,31,18,5425.13,0,High-Value
11023,74,16,5257.83,0,High-Value
11024,91,18,6093.14,0,High-Value
11025,14,15,3999.07,2,Regular
11026,11,5,2571.12,1,At-Risk
11027,2,10,2765.95,1,At-Risk
11028,62,14,3798.66,2,Regular
11029,78,17,3825.6,0,High-Value
11030,11,7,2545.92,1,At-Risk
11031,252,7,2118.62,3,Occasional
11032,33,8,2383.2,1,At-Risk
11033,179,13,3775.87,3,Occasional
11034,42,17,4679.99,0,High-Value
11035,2,24,5373.98,0,High-Value
11036,24,14,3606.88,2,Regular
11037,34,7,2676.76,1,At-Risk
11038,10,7,2012.05,1,At-Risk
11039,139,10,2653.95,3,Occasional
11040,401,9,3720.59,3,Occasional
11041,39,12,2399.91,1,At-Risk
11042,4,18,4673.16,0,High-Value
11043,112,15,6216.25,0,High-Value
11044,159,14,6161.97,0,High-Value
11045,30,14,4647.68,2,Regular
11046,26,10,3393.96,2,Regular
11047,13,13,3270.81,2,Regular
11048,45,17,5077.57,0,High-Value
11049,32,15,3474.7,2,Regular
11050,239,14,3241.51,3,Occasional
11051,13,9,2678.32,1,At-Risk
11052,53,12,3856.04,2,Regular
11053,28,10,3520.74,2,Regular
11054,8,16,4371.87,0,High-Value
11055,181,8,2201.32,3,Occasional
11056,73,12,3975.66,2,Regular
11057,25,15,4985.69,0,High-Value
11058,76,8,3085.57,1,At-Risk
11059,7,13,4030.44,2,Regular
11060,48,8,2116.0,1,At-Risk
11061,49,16,4909.79,0,High-Value
11062,19,19,5016.68,0,High-Value
11063,24,8,1827.54,1,At-Risk
11064,81,7,1855.77,1,At-Risk
11065,54,13,2725.2200000000003,2,Regular
11066,53,11,2313.5099999999998,1,At-Risk
11067,18,10,3598.39,2,Regular
11068,53,12,3014.2,2,Regular
11069,54,17,5609.33,0,High-Value
11070,188,12,4709.58,3,Occasional
11071,40,13,2697.11,2,Regular
11072,3,16,4144.05,0,High-Value
11073,59,8,2831.35,1,At-Risk
11074,88,15,3778.3599999999997,2,Regular
11075,22,11,3097.07,2,Regular
11076,77,8,3064.65,1,At-Risk
11077,47,10,3842.9700000000003,2,Regular
11078,90,6,1987.62,1,At-Risk
11079,14,14,4505.53,2,Regular
11080,105,5,1961.72,1,At-Risk
11081,116,15,3846.81,2,Regular
11082,60,12,3640.46,2,Regular
11083,44,12,3374.42,2,Regular
11084,7,12,4023.71,2,Regular
11085,21,8,1744.6299999999999,1,At-Risk
11086,95,12,3883.65,2,Regular
11087,24,14,3161.23,2,Regular
11088,16,12,2012.01,1,At-Risk
11089,78,20,7425.14,0,High-Value
11090,14,10,2593.0499999999997,1,At-Risk
11091,42,17,5572.71,0,High-Value
11092,26,10,3745.75,2,Regular
11093,10,13,4472.4,2,Regular
11094,1,8,1846.13,1,At-Risk
11095,19,10,1828.85,1,At-Risk
11096,5,13,3522.44,2,Regular
11097,48,11,2709.95,1,At-Risk
11098,10,15,4870.17,0,High-Value
11099,46,16,5213.0199999999995,0,High-Value
11100,21,14,3095.86,2,Regular
11101,29,13,3470.4,2,Regular
11102,44,13,3498.27,2,Regular
11103,5,13,4220.4,2,Regular
11104,9,11,2861.18,1,At-Risk
11105,17,14,3269.84,2,Regular
11106,147,16,5343.15,0,High-Value
11107,131,6,1188.26,1,At-Risk
11108,96,10,3216.01,1,At-Risk
11109,7,12,4010.09,2,Regular
11110,4,11,3439.7799999999997,2,Regular
11111,39,11,1922.19,1,At-Risk
11112,37,10,2558.25,1,At-Risk
11113,5,10,2644.9900000000002,1,At-Risk
11114,13,9,3178.98,1,At-Risk
11115,44,12,2888.62,2,Regular
11116,49,12,4032.47,2,Regular
11117,12,8,2437.44,1,At-Risk
11118,109,7,2200.53,1,At-Risk
11119,86,12,3351.71,2,Regular
11120,181,7,1128.28,3,Occasional
11121,10,12,4515.5,2,Regular
11122,9,11,2501.33,1,At-Risk
11123,91,14,3344.68,2,Regular
11124,77,8,2730.96,1,At-Risk
11125,48,11,3600.1,2,Regular
11126,34,17,4529.47,0,High-Value
11127,55,13,3063.16,2,Regular
11128,106,15,4212.29,2,Regular
11129,6,15,5099.0,0,High-Value
11130,3,16,4052.02,2,Regular
11131,81,12,3088.35,2,Regular
11132,75,10,2430.9,1,At-Risk
11133,151,13,3091.19,3,Occasional
11134,20,8,2870.0,1,At-Risk
11135,3,11,3365.73,2,Regular
11136,22,9,1690.06,1,At-Risk
11137,119,10,2883.92,3,Occasional
11138,63,11,3510.57,2,Regular
11139,20,25,8083.21,0,High-Value
11140,175,14,3462.69,3,Occasional
11141,1,14,4626.66,2,Regular
11142,142,11,4386.51,3,Occasional
11143,25,10,3259.76,1,At-Risk
11144,6,9,2245.57,1,At-Risk
11145,164,15,4265.1900000000005,3,Occasional
11146,49,13,4430.12,2,Regular
11147,6,12,3022.99,2,Regular
11148,87,13,3352.01,2,Regular
11149,73,13,2519.77,2,Regular
11150,122,14,6117.64,0,High-Value
11151,68,15,5141.53,0,High-Value
11152,100,10,2594.85,1,At-Risk
11153,94,22,5751.78,0,High-Value
11154,118,15,4222.15,2,Regular
11155,84,9,2863.7599999999998,1,At-Risk
11156,100,20,5483.93,0,High-Value
11157,78,12,4135.82,2,Regular
11158,42,14,3763.61,2,Regular
11159,8,16,4237.32,0,High-Value
11160,119,8,2544.0,3,Occasional
11161,102,16,3888.91,2,Regular
11162,57,12,3075.1,2,Regular
11163,211,11,3555.79,3,Occasional
11164,37,10,2355.62,1,At-Risk
11165,158,6,1841.53,3,Occasional
11166,106,12,3130.7999999999997,2,Regular
11167,121,13,2757.56,3,Occasional
11168,12,12,2159.34,1,At-Risk
11169,38,13,4334.38,2,Regular
11170,94,12,4013.9,2,Regular
11171,1,16,3455.18,2,Regular
11172,65,15,3864.64,2,Regular
11173,27,13,4962.3099999999995,2,Regular
11174,1,10,2524.56,1,At-Risk
11175,84,10,2707.98,1,At-Risk
11176,70,15,3408.01,2,Regular
11177,68,10,1804.93,1,At-Risk
11178,2,16,5471.93,0,High-Value
11179,20,10,2206.5,1,At-Risk
11180,50,9,2172.62,1,At-Risk
11181,7,8,2567.9,1,At-Risk
11182,41,15,4093.11,2,Regular
11183,32,13,3709.8,2,Regular
11184,37,11,2527.43,1,At-Risk
11185,46,17,4577.22,0,High-Value
11186,4,14,2595.99,2,Regular
11187,194,8,2682.11,3,Occasional
11188,14,13,3590.22,2,Regular
11189,65,7,2696.37,1,At-Risk
11190,30,14,3950.98,2,Regular
11191,116,16,4500.97,0,High-Value
11192,25,17,4677.39,0,High-Value
11193,3,15,3296.85,2,Regular
11194,19,12,2448.83,1,At-Risk
11195,159,16,3151.82,3,Occasional
11196,47,8,2379.08,1,At-Risk
11197,118,12,3295.57,3,Occasional
11198,67,8,2670.34,1,At-Risk
11199,125,12,3495.56,3,Occasional
11200,4,7,2604.77,1,At-Risk
11201,136,13,3068.02,3,Occasional
11202,5,9,3398.08,1,At-Risk
11203,74,11,3549.44,2,Regular
11204,207,14,3126.99,3,Occasional
11205,104,14,3194.88,2,Regular
11206,54,11,3381.57,2,Regular
11207,73,9,2193.87,1,At-Risk
11208,150,15,3405.5099999999998,3,Occasional
11209,36,5,1864.77,1,At-Risk
11210,31,12,2695.16,2,Regular
11211,12,11,3178.05,2,Regular
11212,8,10,3278.77,1,At-Risk
11213,6,6,1528.77,1,At-Risk
11214,6,13,3877.16,2,Regular
11215,114,13,4666.53,2,Regular
11216,71,14,3349.82,2,Regular
11217,53,7,1786.29,1,At-Risk
11218,4,15,3794.7,2,Regular
11219,50,12,2791.9,2,Regular
11220,34,15,3556.7,2,Regular
11221,44,17,4546.49,0,High-Value
11222,88,16,5714.83,0,High-Value
11223,141,15,3661.27,3,Occasional
11224,130,13,4677.21,2,Regular
11225,24,15,3842.97,2,Regular
11226,48,10,2058.66,1,At-Risk
11227,14,19,3790.95,0,High-Value
11228,263,10,3591.29,3,Occasional
11229,213,12,3465.69,3,Occasional
11230,85,12,2229.71,1,At-Risk
11231,4,11,2837.64,1,At-Risk
11232,7,11,2845.06,1,At-Risk
11233,79,16,5835.86,0,High-Value
11234,42,12,2674.58,2,Regular
11235,19,15,4114.62,2,Regular
11236,77,12,2684.89,2,Regular
11237,38,12,2216.64,1,At-Risk
11238,6,12,4294.29,2,Regular
11239,25,11,3021.91,2,Regular
11240,9,17,3550.85,2,Regular
11241,16,16,4052.57,2,Regular
11242,7,11,3805.35,2,Regular
11243,26,15,4014.69,2,Regular
11244,39,18,5379.96,0,High-Value
11245,15,11,3459.11,2,Regular
11246,10,15,5130.03,0,High-Value
11247,6,17,3661.92,2,Regular
11248,51,13,3273.67,2,Regular
11249,44,14,4274.37,2,Regular
11250,158,10,3489.9100000000003,3,Occasional
11251,253,12,2994.39,3,Occasional
11252,24,19,6118.62,0,High-Value
11253,21,19,4642.68,0,High-Value
11254,120,13,3248.21,3,Occasional
11255,133,10,1663.28,3,Occasional
11256,140,11,2386.86,3,Occasional
11257,67,8,1844.79,1,At-Risk
11258,44,9,3209.62,1,At-Risk
11259,73,14,3658.29,2,Regular
11260,215,6,1212.29,3,Occasional
11261,15,14,4365.89,2,Regular
11262,87,13,3271.48,2,Regular
11263,12,8,2454.25,1,At-Risk
11264,27,10,3175.9900000000002,1,At-Risk
11265,77,8,2058.45,1,At-Risk
11266,34,16,3305.03,2,Regular
11267,105,13,3873.85,2,Regular
11268,148,12,4272.71,3,Occasional
11269,108,13,2892.29,2,Regular
11270,2,12,2581.56,2,Regular
11271,50,9,3338.06,1,At-Risk
11272,147,11,2194.51,3,Occasional
11273,62,14,4556.36,2,Regular
11274,1,9,2642.61,1,At-Risk
11275,90,12,4329.97,2,Regular
11276,142,13,2591.26,3,Occasional
11277,28,19,4829.79,0,High-Value
11278,121,14,4664.97,0,High-Value
11279,89,9,1917.87,1,At-Risk
11280,44,18,5295.5599999999995,0,High-Value
11281,139,18,4778.36,0,High-Value
11282,25,13,4036.8,2,Regular
11283,28,9,2121.64,1,At-Risk
11284,56,19,6115.05,0,High-Value
11285,19,7,1767.35,1,At-Risk
11286,28,11,1646.21,1,At-Risk
11287,37,15,4253.16,2,Regular
11288,172,7,2965.37,3,Occasional
11289,91,4,1157.23,1,At-Risk
11290,121,13,4606.57,2,Regular
11291,49,12,2287.41,1,At-Risk
11292,11,14,5171.39,0,High-Value
11293,3,15,3611.4500000000003,2,Regular
11294,27,17,4493.26,0,High-Value
11295,60,17,4995.94,0,High-Value
11296,58,10,2735.02,1,At-Risk
11297,222,10,2089.32,3,Occasional
11298,70,14,4568.61,2,Regular
11299,2,10,2148.11,1,At-Risk
11300,99,8,2122.27,1,At-Risk
11301,213,4,1097.76,3,Occasional
11302,139,9,2527.56,3,Occasional
11303,20,9,2091.69,1,At-Risk
11304,18,13,3363.44,2,Regular
11305,70,11,3081.3,2,Regular
11306,55,15,4506.94,0,High-Value
11307,103,14,4183.71,2,Regular
11308,23,17,5450.56,0,High-Value
11309,17,12,3389.85,2,Regular
11310,10,10,3986.64,2,Regular
11311,6,15,4286.79,2,Regular
11312,25,13,3373.92,2,Regular
11313,8,12,3857.41,2,Regular
11314,63,9,1773.65,1,At-Risk
11315,78,10,2645.85,1,At-Risk
11316,26,14,3864.32,2,Regular
11317,85,11,3631.14,2,Regular
11318,84,14,5336.79,0,High-Value
11319,19,9,2540.07,1,At-Risk
11320,13,11,3132.82,2,Regular
11321,20,18,5687.88,0,High-Value
11322,27,14,3527.11,2,Regular
11323,55,23,6971.0,0,High-Value
11324,6,11,2448.9900000000002,1,At-Risk
11325,9,18,6020.28,0,High-Value
11326,17,13,5321.65,0,High-Value
11327,24,13,4083.47,2,Regular
11328,38,11,3073.7000000000003,2,Regular
11329,96,10,1364.21,1,At-Risk
11330,149,13,4135.24,3,Occasional
11331,66,8,2217.08,1,At-Risk
11332,163,15,4269.88,3,Occasional
11333,40,16,4741.25,0,High-Value
11334,15,14,4293.9800000000005,2,Regular
11335,29,13,2889.95,2,Regular
11336,63,6,1787.04,1,At-Risk
11337,94,22,5731.29,0,High-Value
11338,17,14,3718.47,2,Regular
11339,7,11,3798.3,2,Regular
11340,136,12,3325.88,3,Occasional
11341,15,17,4993.34,0,High-Value
11342,22,20,5384.46,0,High-Value
11343,90,11,3869.45,2,Regular
11344,43,10,1940.62,1,At-Risk
11345,41,14,3750.0,2,Regular
11346,158,14,4346.53,3,Occasional
11347,25,12,3508.74,2,Regular
11348,1,10,2537.31,1,At-Risk
11349,39,8,1553.06,1,At-Risk
11350,22,13,3393.88,2,Regular
11351,21,9,2937.05,1,At-Risk
11352,149,13,3255.02,3,Occasional
11353,56,19,5411.64,0,High-Value
11354,75,9,3521.5299999999997,1,At-Risk
11355,74,10,4114.42,2,Regular
11356,7,11,3262.81,2,Regular
11357,19,15,3594.22,2,Regular
11358,94,14,5183.0,0,High-Value
11359,15,14,4424.75,2,Regular
11360,91,15,5308.24,0,High-Value
11361,44,12,2762.31,2,Regular
11362,43,11,2523.83,1,At-Risk
11363,41,14,5194.82,0,High-Value
11364,73,18,3913.02,0,High-Value
11365,90,11,3803.28,2,Regular
11366,116,16,4535.39,0,High-Value
11367,76,10,2818.46,1,At-Risk
11368,105,16,5289.96,0,High-Value
11369,58,19,6601.66,0,High-Value
11370,2,13,2782.07,2,Regular
11371,27,10,2373.63,1,At-Risk
11372,148,9,1452.67,3,Occasional
11373,46,11,3002.84,2,Regular
11374,26,17,4603.6,0,High-Value
11375,40,10,2272.71,1,At-Risk
11376,24,10,2132.31,1,At-Risk
11377,89,19,5012.78,0,High-Value
11378,14,19,6268.04,0,High-Value
11379,5,12,3563.62,2,Regular
11380,12,14,3483.67,2,Regular
11381,37,13,4021.42,2,Regular
11382,67,11,2193.41,1,At-Risk
11383,21,10,2979.32,1,At-Risk
11384,103,15,4298.13,2,Regular
11385,62,12,3813.73,2,Regular
11386,7,14,2875.65,2,Regular
11387,18,19,5246.47,0,High-Value
11388,31,9,2505.87,1,At-Risk
11389,11,7,1476.84,1,At-Risk
11390,34,12,2653.2200000000003,2,Regular
11391,135,10,2612.57,3,Occasional
11392,15,16,5312.41,0,High-Value
11393,110,13,4222.89,2,Regular
11394,110,16,5695.93,0,High-Value
11395,21,13,3246.22,2,Regular
11396,49,9,2705.81,1,At-Risk
11397,22,14,4236.91,2,Regular
11398,44,13,4880.51,2,Regular
11399,5,12,3179.09,2,Regular
11400,282,10,2189.07,3,Occasional
11401,64,13,4224.51,2,Regular
11402,83,15,3866.24,2,Regular
11403,4,13,3161.73,2,Regular
11404,9,17,3602.89,2,Regular
11405,61,14,5211.25,0,High-Value
11406,71,11,3572.7,2,Regular
11407,52,15,4829.96,0,High-Value
11408,143,8,2357.25,3,Occasional
11409,106,15,4333.97,2,Regular
11410,52,16,4816.08,0,High-Value
11411,14,16,5289.44,0,High-Value
11412,37,18,5420.5199999999995,0,High-Value
11413,51,13,4349.08,2,Regular
11414,14,9,2665.35,1,At-Risk
11415,7,19,5131.54,0,High-Value
11416,22,15,3023.37,2,Regular
11417,157,7,2409.4300000000003,3,Occasional
11418,148,15,4653.87,0,High-Value
11419,77,13,4631.95,2,Regular
11420,27,9,3571.0099999999998,1,At-Risk
11421,48,13,4047.78,2,Regular
11422,41,10,2487.84,1,At-Risk
11423,22,12,3343.68,2,Regular
11424,11,10,2541.58,1,At-Risk
11425,7,12,2395.72,1,At-Risk
11426,8,11,3926.13,2,Regular
11427,26,11,4242.02,2,Regular
11428,129,13,3079.3,3,Occasional
11429,32,12,4316.63,2,Regular
11430,1,9,3795.84,2,Regular
11431,81,12,3089.66,2,Regular
11432,24,9,2763.35,1,At-Risk
11433,17,10,3028.95,1,At-Risk
11434,17,10,2510.56,1,At-Risk
11435,71,11,1654.64,1,At-Risk
11436,35,10,2440.2799999999997,1,At-Risk
11437,5,12,3531.0,2,Regular
11438,60,17,5898.59,0,High-Value
11439,4,15,4556.36,0,High-Value
11440,35,10,2115.64,1,At-Risk
11441,122,11,3136.43,3,Occasional
11442,44,16,3900.03,2,Regular
11443,27,10,3102.33,1,At-Risk
11444,12,16,3078.42,2,Regular
11445,70,13,4115.28,2,Regular
11446,11,17,4632.65,0,High-Value
11447,6,16,5427.82,0,High-Value
11448,2,9,2482.27,1,At-Risk
11449,24,19,6332.64,0,High-Value
11450,17,8,2490.28,1,At-Risk
11451,68,14,2964.8,2,Regular
11452,14,14,3125.65,2,Regular
11453,20,12,3047.4300000000003,2,Regular
11454,4,9,1561.61,1,At-Risk
11455,55,10,3282.84,1,At-Risk
11456,110,11,2473.95,3,Occasional
11457,16,16,3698.04,2,Regular
11458,11,9,1828.33,1,At-Risk
